54.36.148.203 - - [08/Dec/2018:02:11:40 -0800] "GET /self.logs/error.log.2018-01-07.gz HTTP/1.1" 200 3992 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" 
86.71.188.179 - - [08/Dec/2018:03:45:18 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
86.71.188.179 - - [08/Dec/2018:03:45:18 -0800] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
86.71.188.179 - - [08/Dec/2018:03:45:18 -0800] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
189.216.167.46 - - [08/Dec/2018:03:49:55 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
189.216.167.46 - - [08/Dec/2018:03:49:55 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
66.147.242.98 - - [08/Dec/2018:03:54:08 -0800] "GET /wp-admin/ HTTP/1.1" 301 479 "-" "-" 
202.131.242.227 - - [08/Dec/2018:03:54:43 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
202.131.242.227 - - [08/Dec/2018:03:54:43 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
162.242.144.71 - - [08/Dec/2018:03:57:11 -0800] "GET /robots.txt HTTP/1.1" 301 446 "-" "Tornado-Async-Client" 
162.242.144.71 - - [08/Dec/2018:03:57:11 -0800] "GET /robots.txt HTTP/1.1" 304 130 "-" "Tornado-Async-Client" 
162.242.144.71 - - [08/Dec/2018:03:57:11 -0800] "GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1" 301 484 "-" "Tornado-Async-Client" 
162.242.144.71 - - [08/Dec/2018:03:57:11 -0800] "GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1" 200 930780 "-" "Tornado-Async-Client" 
81.0.226.75 - - [08/Dec/2018:04:01:22 -0800] "GET /test/wp-admin/ HTTP/1.1" 301 489 "-" "-" 
86.71.188.179 - - [08/Dec/2018:03:45:39 -0800] "GET /maccdc2012/conn.log.gz HTTP/1.1" 200 551041635 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
100.18.18.166 - - [08/Dec/2018:04:05:34 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36" 
100.18.18.166 - - [08/Dec/2018:04:05:34 -0800] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36" 
100.18.18.166 - - [08/Dec/2018:04:05:34 -0800] "GET /GitHub-Mark.png HTTP/1.1" 200 7427 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36" 
100.18.18.166 - - [08/Dec/2018:04:05:35 -0800] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 589 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.80 Safari/537.36" 
67.205.13.248 - - [08/Dec/2018:04:08:13 -0800] "GET /wordpress/wp-admin/ HTTP/1.1" 301 499 "-" "-" 
60.243.125.239 - - [08/Dec/2018:04:09:16 -0800] "GET /self.logs/ HTTP/1.1" 200 13626 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
60.243.125.239 - - [08/Dec/2018:04:09:18 -0800] "GET /favicon.ico HTTP/1.1" 200 267 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
162.243.69.215 - - [08/Dec/2018:04:09:19 -0800] "GET /self.logs HTTP/1.1" 301 462 "66.33.221.139" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0" 
107.170.96.6 - - [08/Dec/2018:04:09:30 -0800] "GET /self.logs/2016 HTTP/1.1" 301 475 "http://www.secrepo.com/self.logs" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:33.0) Gecko/20100101 Firefox/33.0" 
60.243.125.239 - - [08/Dec/2018:04:09:30 -0800] "GET /self.logs/2016/ HTTP/1.1" 200 7741 "http://www.secrepo.com/self.logs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
41.223.160.138 - - [08/Dec/2018:04:11:10 -0800] "GET /maccdc2012/dns.log.gz HTTP/1.1" 304 154 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
54.36.149.88 - - [08/Dec/2018:04:13:18 -0800] "GET /self.logs/error.log.2017-08-22.gz HTTP/1.1" 200 912 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" 
41.223.160.138 - - [08/Dec/2018:04:13:57 -0800] "GET /tg/tg_snort_fast.7z HTTP/1.1" 304 131 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
13.58.1.116 - - [08/Dec/2018:04:14:58 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Firefox/42.0" 
50.87.248.59 - - [08/Dec/2018:04:15:22 -0800] "GET /blog/wp-admin/ HTTP/1.1" 301 489 "-" "-" 
54.36.148.37 - - [08/Dec/2018:04:21:03 -0800] "GET /self.logs/2015/error.log.2015-08-03.gz HTTP/1.1" 200 667 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" 
98.139.190.57 - - [08/Dec/2018:04:22:11 -0800] "GET /wp/wp-admin/ HTTP/1.1" 301 485 "-" "-" 
154.85.74.11 - - [08/Dec/2018:04:23:08 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
154.85.74.11 - - [08/Dec/2018:04:23:08 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
39.57.146.24 - - [08/Dec/2018:04:24:08 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
39.57.146.24 - - [08/Dec/2018:04:24:09 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
117.248.26.92 - - [08/Dec/2018:04:27:51 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
117.248.26.92 - - [08/Dec/2018:04:27:53 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
184.168.152.149 - - [08/Dec/2018:04:29:18 -0800] "GET /old/wp-admin/ HTTP/1.1" 301 487 "-" "-" 
54.236.62.139 - - [08/Dec/2018:04:31:20 -0800] "GET / HTTP/1.1" 200 46424 "-" "\"Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/533.20.25 (KHTML, like Gecko) Version/5.0.4 Safari/533.20.27\"" 
106.5.173.95 - - [08/Dec/2018:04:34:07 -0800] "HEAD /plus/ad_js.php HTTP/1.1" 404 276 "-" "-" 
18.216.189.229 - - [08/Dec/2018:04:35:11 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Safari/602.1" 
13.59.86.83 - - [08/Dec/2018:04:35:20 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X x.y; rv:42.0) Trident/5.0 Safari/602.1" 
186.179.163.11 - - [08/Dec/2018:04:35:51 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
186.179.163.11 - - [08/Dec/2018:04:35:51 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
113.171.224.176 - - [08/Dec/2018:04:42:32 -0800] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
18.219.132.167 - - [08/Dec/2018:04:45:34 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) AppleWebKit/537.36 (KHTML, like Gecko) Safari/602.1" 
54.36.149.57 - - [08/Dec/2018:04:47:42 -0800] "GET /self.logs/2015/access.log.2015-12-11.gz HTTP/1.1" 200 7114 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" 
148.63.241.112 - - [08/Dec/2018:04:50:08 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
148.63.241.112 - - [08/Dec/2018:04:50:09 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
46.229.168.151 - - [08/Dec/2018:04:50:16 -0800] "GET /Datasets%20Description/HTML_Bro_log_1/?C=M%3BO%3DA HTTP/1.1" 200 697 "-" "Mozilla/5.0 (compatible; SemrushBot/2~bl; +http://www.semrush.com/bot.html)" 
162.210.196.130 - - [08/Dec/2018:04:53:42 -0800] "GET /robots.txt HTTP/1.1" 301 518 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
162.210.196.130 - - [08/Dec/2018:04:53:42 -0800] "GET /robots.txt HTTP/1.1" 200 289 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
162.210.196.130 - - [08/Dec/2018:04:53:45 -0800] "GET / HTTP/1.1" 301 442 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
162.210.196.130 - - [08/Dec/2018:04:53:50 -0800] "GET / HTTP/1.1" 200 46368 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
162.210.196.130 - - [08/Dec/2018:04:53:52 -0800] "GET / HTTP/1.1" 200 12414 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
54.36.149.89 - - [08/Dec/2018:04:54:29 -0800] "GET /self.logs/?C=M;O=D HTTP/1.1" 200 14219 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" 
159.192.124.31 - - [08/Dec/2018:05:09:10 -0800] "GET /honeypot/Honeypot%20-%20Howto%20-%20BSides%20Austin.pdf HTTP/1.1" 200 2928460 "http://www.secrepo.com/" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.106 Safari/537.36" 
54.36.149.45 - - [08/Dec/2018:05:10:53 -0800] "GET /self.logs/access.log.2016-12-25.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" 
18.218.1.84 - - [08/Dec/2018:05:15:27 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Gecko/20100101 Firefox/42.0" 
40.77.167.102 - - [08/Dec/2018:05:20:24 -0800] "GET /self.logs/access.log.2017-07-04.gz HTTP/1.1" 200 20196 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
40.77.167.102 - - [08/Dec/2018:05:20:27 -0800] "GET /self.logs/access.log.2017-01-13.gz HTTP/1.1" 200 16676 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
113.59.194.133 - - [08/Dec/2018:05:20:35 -0800] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
113.59.194.133 - - [08/Dec/2018:05:20:35 -0800] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
59.64.129.249 - - [08/Dec/2018:05:22:59 -0800] "GET / HTTP/1.1" 200 12470 "https://blog.csdn.net/zourzh123/article/details/81012081" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
59.64.129.249 - - [08/Dec/2018:05:23:00 -0800] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
59.64.129.249 - - [08/Dec/2018:05:23:00 -0800] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
59.64.129.249 - - [08/Dec/2018:05:23:03 -0800] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 590 "http://www.secrepo.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
59.64.129.249 - - [08/Dec/2018:05:26:07 -0800] "GET /maccdc2012/conn.log.gz HTTP/1.1" 200 803947 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
54.36.149.76 - - [08/Dec/2018:05:29:00 -0800] "GET /self.logs/error.log.2018-05-15.gz HTTP/1.1" 200 4338 "-" "Mozilla/5.0 (compatible; AhrefsBot/5.2; +http://ahrefs.com/robot/)" 
18.222.172.93 - - [08/Dec/2018:05:35:06 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (X11; Linux x86_64) Gecko/20100101 Chrome/67.0.3396.79 Safari/537.36" 
18.222.239.195 - - [08/Dec/2018:05:35:12 -0800] "GET / HTTP/1.1" 200 12470 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:47.0) Trident/5.0 Firefox/42.0" 
