114.119.132.12 - - [28/Jul/2023:02:38:19 -0700] "GET /self.logs/error.log.2019-12-08 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
40.77.167.188 - - [28/Jul/2023:03:11:28 -0700] "GET /self.logs/error.log.2018-08-02.gz HTTP/1.1" 200 8702 "-" "Mozilla/5.0 AppleWebKit/537.36 (KHTML, like Gecko; compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm) Chrome/103.0.5060.134 Safari/537.36" 
23.248.199.122 - - [28/Jul/2023:03:22:36 -0700] "GET /admin/login.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
23.248.199.122 - - [28/Jul/2023:03:22:37 -0700] "GET /admin.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
23.248.199.122 - - [28/Jul/2023:03:22:45 -0700] "GET /admin/index.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
23.248.199.122 - - [28/Jul/2023:03:24:11 -0700] "GET /login.php?s=Admin/login HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
23.248.199.122 - - [28/Jul/2023:03:24:22 -0700] "GET /admin/index.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
49.7.20.89 - - [28/Jul/2023:03:26:09 -0700] "GET / HTTP/1.1" 200 13149 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
23.248.193.130 - - [28/Jul/2023:03:26:36 -0700] "GET /admin/index.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
23.248.193.130 - - [28/Jul/2023:03:26:37 -0700] "GET /admin/login.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
103.230.15.184 - - [28/Jul/2023:03:33:57 -0700] "GET /ue/net/controller.ashx?action=catchimage HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
94.27.224.35 - - [28/Jul/2023:03:37:21 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 304 263 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36 Edg/115.0.1901.183" 
51.222.253.10 - - [28/Jul/2023:03:40:40 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/)" 
140.210.18.229 - - [28/Jul/2023:03:42:24 -0700] "GET /e/DownSys/play/images/top_l.gif HTTP/1.1" 404 328 "http://www.secrepo.com/e/DownSys/play/images/top_l.gif" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
140.210.18.229 - - [28/Jul/2023:03:42:25 -0700] "GET /d/txt/test.txt HTTP/1.1" 404 328 "http://www.secrepo.com/d/txt/test.txt" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
140.210.18.229 - - [28/Jul/2023:03:42:26 -0700] "GET /d/js/acmsd/close_o.gif HTTP/1.1" 404 328 "http://www.secrepo.com/d/js/acmsd/close_o.gif" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
140.210.18.229 - - [28/Jul/2023:03:42:27 -0700] "GET /e/DoInfo/AddInfo.php HTTP/1.1" 404 328 "http://www.secrepo.com/e/DoInfo/AddInfo.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
23.248.203.10 - - [28/Jul/2023:03:51:54 -0700] "GET /login.php?s=Admin/login HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
23.248.199.122 - - [28/Jul/2023:03:54:56 -0700] "GET /admin/login.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
23.248.193.186 - - [28/Jul/2023:04:16:22 -0700] "GET /admin.php HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
124.248.69.164 - - [28/Jul/2023:04:22:36 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/97.0.4280.67 Safari/537.36 Edg/97.0.664.52" 
23.248.193.186 - - [28/Jul/2023:04:30:17 -0700] "GET /index.php?m=admin&c=index&a=login HTTP/1.1" 404 328 "-" "python-requests/2.31.0" 
49.7.20.89 - - [28/Jul/2023:04:33:05 -0700] "GET / HTTP/1.1" 200 13149 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
47.189.28.235 - - [28/Jul/2023:04:38:48 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1" 
47.189.28.235 - - [28/Jul/2023:04:38:48 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27893 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1" 
47.189.28.235 - - [28/Jul/2023:04:38:48 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1" 
47.189.28.235 - - [28/Jul/2023:04:38:48 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1" 
66.249.66.197 - - [28/Jul/2023:04:40:47 -0700] "GET /ads.txt HTTP/1.1" 301 489 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
66.249.66.64 - - [28/Jul/2023:04:40:48 -0700] "GET /ads.txt HTTP/1.1" 404 328 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)" 
114.119.158.97 - - [28/Jul/2023:04:45:29 -0700] "GET /self.logs/error.log.2020-06-18 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.157.146 - - [28/Jul/2023:04:57:47 -0700] "GET /self.logs/error.log.2020-09-16 HTTP/1.1" 200 768 "-" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
114.119.158.112 - - [28/Jul/2023:05:20:25 -0700] "GET /self.logs/error.log.2020-10-17 HTTP/1.1" 200 351 "http://www.secrepo.com/self.logs?C=N%3BO%3DD" "Mozilla/5.0 (Linux; Android 7.0;) AppleWebKit/537.36 (KHTML, like Gecko) Mobile Safari/537.36 (compatible; PetalBot;+https://webmaster.petalsearch.com/site/petalbot)" 
31.170.238.133 - - [28/Jul/2023:05:35:45 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" 
31.170.238.163 - - [28/Jul/2023:05:35:45 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1967500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/115.0.0.0 Safari/537.36" 
65.154.226.169 - - [28/Jul/2023:05:35:57 -0700] "GET /robots.txt HTTP/1.1" 200 333 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36" 
65.154.226.170 - - [28/Jul/2023:05:35:50 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 27628950 "-" "Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/106.0.0.0 Safari/537.36" 
31.170.238.196 - - [28/Jul/2023:05:35:51 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1932500 "-" "curl/7.88.1" 
31.170.238.133 - - [28/Jul/2023:05:36:23 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1845000 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0" 
31.170.238.133 - - [28/Jul/2023:05:36:34 -0700] "HEAD /maccdc2012/http.log.gz HTTP/1.1" 200 375 "-" "Download Master" 
31.170.238.163 - - [28/Jul/2023:05:36:36 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1815000 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.133 - - [28/Jul/2023:05:36:34 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1687500 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:102.0) Gecko/20100101 Firefox/102.0" 
31.170.238.196 - - [28/Jul/2023:05:36:52 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 206 77500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.163 - - [28/Jul/2023:05:37:05 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1872500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.133 - - [28/Jul/2023:05:37:20 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 206 77500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.196 - - [28/Jul/2023:05:37:33 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1682500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.163 - - [28/Jul/2023:05:37:49 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 206 77500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.133 - - [28/Jul/2023:05:38:00 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 77500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
49.7.20.89 - - [28/Jul/2023:05:39:42 -0700] "GET / HTTP/1.1" 200 13149 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
31.170.238.133 - - [28/Jul/2023:05:38:02 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 56420944 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.196 - - [28/Jul/2023:05:39:49 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1921250 "-" "curl/7.88.1" 
31.170.238.163 - - [28/Jul/2023:05:40:29 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1840000 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
31.170.238.196 - - [28/Jul/2023:05:40:43 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 206 77500 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
31.170.238.133 - - [28/Jul/2023:05:40:43 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1880000 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
140.210.18.229 - - [28/Jul/2023:05:41:25 -0700] "GET /include/ckeditor/plugins/smiley/images/angel_smile.gif HTTP/1.1" 404 328 "http://www.secrepo.com/include/ckeditor/plugins/smiley/images/angel_smile.gif" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
140.210.18.229 - - [28/Jul/2023:05:41:26 -0700] "GET /plus/ad_js.php HTTP/1.1" 404 328 "http://www.secrepo.com/plus/ad_js.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
140.210.18.229 - - [28/Jul/2023:05:41:27 -0700] "GET /plus/flink_add.php HTTP/1.1" 404 328 "http://www.secrepo.com/plus/flink_add.php" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36" 
31.170.238.133 - - [28/Jul/2023:05:41:47 -0700] "GET /robots.txt HTTP/1.1" 200 377 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0" 
31.170.238.196 - - [28/Jul/2023:05:41:53 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 1807500 "-" "curl/7.88.1" 
31.170.238.133 - - [28/Jul/2023:05:37:03 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 77500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
31.170.238.196 - - [28/Jul/2023:05:37:32 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 77500 "http://www.secrepo.com/maccdc2012/" "Download Master" 
103.230.15.184 - - [28/Jul/2023:05:43:17 -0700] "GET /sysadmin/ValidateCode.aspx HTTP/1.1" 404 328 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; rv:48.0) Gecko/20100101 Firefox/48.0" 
31.170.238.133 - - [28/Jul/2023:05:41:47 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 56420988 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:109.0) Gecko/20100101 Firefox/115.0" 
140.210.18.229 - - [28/Jul/2023:06:01:19 -0700] "GET /zb_system/login.php HTTP/1.1" 404 328 "-" "python-requests/2.24.0" 
20.191.45.212 - - [28/Jul/2023:06:06:42 -0700] "GET / HTTP/1.1" 200 13186 "http://www.secrepo.com/" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" 
20.191.45.212 - - [28/Jul/2023:06:06:42 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/bootstrap/img/favicon.ico" "Mozilla/5.0 (compatible; DuckDuckGo-Favicons-Bot/1.0; +http://duckduckgo.com)" 
5.123.250.139 - - [28/Jul/2023:06:12:57 -0700] "GET /Datasets%20Description/PE_malware/VirusShare.html HTTP/1.1" 200 1607 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
5.123.250.139 - - [28/Jul/2023:06:12:58 -0700] "GET /favicon.ico HTTP/1.1" 200 313 "http://www.secrepo.com/Datasets%20Description/PE_malware/VirusShare.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
4.151.50.17 - - [28/Jul/2023:06:19:27 -0700] "GET /wp-content/themes/pridmag/db.php?u HTTP/1.1" 301 487 "-" "Go-http-client/1.1" 
4.151.50.17 - - [28/Jul/2023:06:19:39 -0700] "GET /wp-content/themes/pridmag/db.php?u HTTP/1.1" 429 431 "http://secrepo.com/wp-content/themes/pridmag/db.php?u" "Go-http-client/1.1" 
216.218.223.53 - - [28/Jul/2023:06:19:43 -0700] "GET / HTTP/1.1" 200 13187 "http://www.secrepo.com/Datasets%20Description/PE_malware/VirusShare.html" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:19:44 -0700] "GET /css/style.css HTTP/1.1" 404 328 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:19:48 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
4.151.50.17 - - [28/Jul/2023:06:19:48 -0700] "GET /wp-content/plugins/linkpreview/db.php?u HTTP/1.1" 301 497 "-" "Go-http-client/1.1" 
4.151.50.17 - - [28/Jul/2023:06:20:10 -0700] "GET /wp-content/plugins/linkpreview/db.php?u HTTP/1.1" 429 431 "http://secrepo.com/wp-content/plugins/linkpreview/db.php?u" "Go-http-client/1.1" 
14.142.149.66 - - [28/Jul/2023:06:35:43 -0700] "GET / HTTP/1.1" 200 13186 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
14.142.149.66 - - [28/Jul/2023:06:35:43 -0700] "GET /css/style.css HTTP/1.1" 404 305 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
14.142.149.66 - - [28/Jul/2023:06:35:43 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7533 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
14.142.149.66 - - [28/Jul/2023:06:35:44 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27916 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
14.142.149.66 - - [28/Jul/2023:06:35:46 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 690 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36" 
72.81.158.195 - - [28/Jul/2023:06:35:47 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 6607379 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.82" 
72.81.158.195 - - [28/Jul/2023:06:35:59 -0700] "GET /maccdc2012/dns.log.gz HTTP/1.1" 200 6607379 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/114.0.0.0 Safari/537.36 Edg/114.0.1823.82" 
123.126.68.30 - - [28/Jul/2023:06:40:22 -0700] "GET / HTTP/1.1" 200 13149 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
216.218.223.53 - - [28/Jul/2023:06:40:50 -0700] "GET /auth.log/auth.log.gz HTTP/1.1" 200 615679 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:48 -0700] "GET /squid/access.log.gz HTTP/1.1" 200 2257160 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:45 -0700] "GET /self.logs/ HTTP/1.1" 200 44307 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:51 -0700] "GET /auth.log/auth.log.gz HTTP/1.1" 206 418935 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:54 -0700] "GET /auth.log/auth.log.gz HTTP/1.1" 206 207541 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:49 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 5724995 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:56 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 206 23792 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:56 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 2663299 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:56 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 2858859 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:57 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 2148251 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:58 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 2558914 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:51 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 11449516 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:59 -0700] "GET /honeypot/honeypot.json.zip HTTP/1.1" 206 5173231 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:40:49 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 13480472 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:41:08 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 2808450 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:41:10 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 1326079 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:41:12 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 122640 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:41:12 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 1400335 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:41:10 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 2558914 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
216.218.223.53 - - [28/Jul/2023:06:41:16 -0700] "GET /squid/access.log.gz HTTP/1.1" 206 658533 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:109.0) Gecko/20100101 Firefox/115.0" 
