54.36.150.175 - - [21/Mar/2019:02:12:01 -0700] "GET /self.logs/2015/error.log.2015-10-26.gz HTTP/1.1" 200 907 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
66.102.6.234 - - [21/Mar/2019:02:41:21 -0700] "GET / HTTP/1.1" 200 12511 "https://www.google.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" 
66.102.6.234 - - [21/Mar/2019:02:41:21 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7427 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" 
66.102.6.234 - - [21/Mar/2019:02:41:21 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.109 Safari/537.36" 
54.36.148.168 - - [21/Mar/2019:02:42:04 -0700] "GET /self.logs/error.log.2016-08-22.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
54.36.149.44 - - [21/Mar/2019:02:42:58 -0700] "GET /self.logs/error.log.2018-06-08.gz HTTP/1.1" 200 6416 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
112.215.151.59 - - [21/Mar/2019:02:45:49 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
20.133.14.254 - - [21/Mar/2019:02:49:57 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
20.133.14.254 - - [21/Mar/2019:02:49:58 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
20.133.14.254 - - [21/Mar/2019:02:49:58 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
20.133.14.254 - - [21/Mar/2019:02:49:58 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 589 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
134.73.199.154 - - [21/Mar/2019:02:50:25 -0700] "GET /wp-content/themes/famous/style.css HTTP/1.1" 301 504 "http://secrepo.com/wp-content/themes/famous/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36" 
134.73.199.154 - - [21/Mar/2019:02:50:25 -0700] "GET /wp-content/themes/famous/style.css HTTP/1.1" 404 303 "http://secrepo.com/wp-content/themes/famous/style.css" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36" 
216.244.66.245 - - [21/Mar/2019:02:51:12 -0700] "GET /robots.txt HTTP/1.1" 200 233 "-" "Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)" 
219.217.236.115 - - [21/Mar/2019:02:51:46 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko" 
219.217.236.115 - - [21/Mar/2019:02:51:47 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko" 
219.217.236.115 - - [21/Mar/2019:02:51:48 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko" 
219.217.236.115 - - [21/Mar/2019:02:52:08 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
219.217.236.115 - - [21/Mar/2019:02:52:09 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
219.217.236.115 - - [21/Mar/2019:02:52:09 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
219.217.236.115 - - [21/Mar/2019:02:52:37 -0700] "GET / HTTP/1.1" 304 189 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
219.217.236.115 - - [21/Mar/2019:02:52:37 -0700] "GET /twitter-icon.png HTTP/1.1" 206 319 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
219.217.236.115 - - [21/Mar/2019:02:52:37 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
219.217.236.115 - - [21/Mar/2019:02:52:37 -0700] "GET /twitter-icon.png HTTP/1.1" 206 25190 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
219.217.236.115 - - [21/Mar/2019:02:52:51 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 590 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/71.0.3578.98 Safari/537.36" 
112.215.151.59 - - [21/Mar/2019:02:53:54 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
112.215.151.59 - - [21/Mar/2019:02:53:56 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
112.215.151.59 - - [21/Mar/2019:02:54:03 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27788 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
112.215.151.59 - - [21/Mar/2019:02:54:09 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 590 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/70.0.3538.110 Safari/537.36" 
54.36.148.197 - - [21/Mar/2019:02:55:30 -0700] "GET /self.logs/access.log.2015-08-31.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
218.104.146.103 - - [21/Mar/2019:02:58:12 -0700] "GET /favicon.ico HTTP/1.1" 200 268 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/63.0.3239.132 Safari/537.36" 
54.36.149.2 - - [21/Mar/2019:03:05:29 -0700] "GET /self.logs/access.log.2015-07-06.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
113.171.224.176 - - [21/Mar/2019:03:06:22 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 61320 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
45.76.69.3 - - [21/Mar/2019:03:06:30 -0700] "GET / HTTP/1.0" 301 461 "-" "Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.102011-10-16 20:23:10" 
45.76.69.3 - - [21/Mar/2019:03:06:31 -0700] "GET / HTTP/1.0" 200 46413 "-" "Mozilla/5.0 (iPad; U; CPU OS 3_2 like Mac OS X; en-us) AppleWebKit/531.21.10 (KHTML, like Gecko) Version/4.0.4 Mobile/7B334b Safari/531.21.102011-10-16 20:23:10" 
207.46.13.144 - - [21/Mar/2019:03:06:44 -0700] "GET /self.logs/access.log.2017-09-17.gz HTTP/1.1" 301 546 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
54.36.150.130 - - [21/Mar/2019:03:08:44 -0700] "GET /self.logs/access.log.2015-06-12.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
59.96.217.201 - - [21/Mar/2019:03:12:16 -0700] "GET /wp-login.php HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
59.96.217.201 - - [21/Mar/2019:03:12:17 -0700] "GET / HTTP/1.1" 418 732 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.1" 
209.15.209.89 - - [21/Mar/2019:03:17:56 -0700] "HEAD / HTTP/1.1" 200 239 "-" "-" 
124.123.50.40 - - [21/Mar/2019:03:17:57 -0700] "GET / HTTP/1.1" 200 12511 "https://www.researchgate.net/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
124.123.50.40 - - [21/Mar/2019:03:17:57 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
124.123.50.40 - - [21/Mar/2019:03:17:57 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
124.123.50.40 - - [21/Mar/2019:03:18:00 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 590 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
54.36.150.123 - - [21/Mar/2019:03:22:11 -0700] "GET /self.logs/access.log.2018-06-03.gz HTTP/1.1" 200 16321 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
91.203.111.184 - - [21/Mar/2019:03:28:53 -0700] "GET /honeypot/Honeypot%20-%20Howto.pdf HTTP/1.1" 200 1279362 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.154 Safari/537.36" 
123.126.113.167 - - [21/Mar/2019:03:30:45 -0700] "GET /robots.txt HTTP/1.1" 200 252 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
123.126.113.167 - - [21/Mar/2019:03:31:17 -0700] "GET / HTTP/1.1" 200 12474 "-" "Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)" 
110.89.206.228 - - [21/Mar/2019:03:31:18 -0700] "HEAD //data/admin/ver.txt HTTP/1.1" 404 276 "-" "-" 
110.89.206.228 - - [21/Mar/2019:03:31:19 -0700] "HEAD //data/admin/ver.txt HTTP/1.1" 404 276 "-" "-" 
23.253.92.35 - - [21/Mar/2019:03:36:12 -0700] "GET /robots.txt HTTP/1.1" 301 446 "-" "Tornado-Async-Client" 
23.253.92.35 - - [21/Mar/2019:03:36:13 -0700] "GET /robots.txt HTTP/1.1" 304 130 "-" "Tornado-Async-Client" 
23.253.92.35 - - [21/Mar/2019:03:36:13 -0700] "GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1" 301 484 "-" "Tornado-Async-Client" 
23.253.92.35 - - [21/Mar/2019:03:36:13 -0700] "GET /honeypot/BSidesDFW%20-%202014.ipynb HTTP/1.1" 200 930780 "-" "Tornado-Async-Client" 
41.223.160.131 - - [21/Mar/2019:03:36:19 -0700] "GET /tg/tg_snort_fast.7z HTTP/1.1" 304 131 "-" "Mozilla/5.0 Gecko/20100115 Firefox/3.6" 
213.215.202.130 - - [21/Mar/2019:03:41:15 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
213.215.202.130 - - [21/Mar/2019:03:41:15 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
213.215.202.130 - - [21/Mar/2019:03:41:15 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
213.215.202.130 - - [21/Mar/2019:03:41:15 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 589 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
110.93.237.244 - - [21/Mar/2019:03:41:28 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
110.93.237.244 - - [21/Mar/2019:03:41:28 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
110.93.237.244 - - [21/Mar/2019:03:41:29 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
54.36.150.125 - - [21/Mar/2019:03:41:59 -0700] "GET /self.logs/access.log.2016-02-03.gz HTTP/1.1" 404 284 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
92.45.69.162 - - [21/Mar/2019:03:51:16 -0700] "GET /maccdc2012/http.log.gz HTTP/1.1" 200 54258816 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0" 
218.98.33.180 - - [21/Mar/2019:03:51:54 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.96 Safari/537.36" 
218.98.33.180 - - [21/Mar/2019:03:51:54 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.96 Safari/537.36" 
218.98.33.180 - - [21/Mar/2019:03:51:54 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.96 Safari/537.36" 
103.218.216.110 - - [21/Mar/2019:03:53:37 -0700] "GET / HTTP/1.1" 200 12511 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
103.218.216.110 - - [21/Mar/2019:03:53:38 -0700] "GET /twitter-icon.png HTTP/1.1" 200 27787 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
103.218.216.110 - - [21/Mar/2019:03:53:38 -0700] "GET /GitHub-Mark.png HTTP/1.1" 200 7428 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
103.218.216.110 - - [21/Mar/2019:03:53:42 -0700] "GET /bootstrap/img/favicon.ico HTTP/1.1" 200 590 "http://www.secrepo.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/72.0.3626.121 Safari/537.36" 
207.46.13.144 - - [21/Mar/2019:03:54:57 -0700] "GET /self.logs/error.log.2019-01-11.gz HTTP/1.1" 200 5620 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" 
162.210.196.98 - - [21/Mar/2019:03:55:37 -0700] "GET /robots.txt HTTP/1.1" 200 289 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
162.210.196.98 - - [21/Mar/2019:03:55:39 -0700] "GET / HTTP/1.1" 200 46368 "-" "Mozilla/5.0 (compatible; MJ12bot/v1.4.8; http://mj12bot.com/)" 
54.36.150.56 - - [21/Mar/2019:03:57:53 -0700] "GET /self.logs/access.log.2018-12-07.gz HTTP/1.1" 200 26872 "-" "Mozilla/5.0 (compatible; AhrefsBot/6.1; +http://ahrefs.com/robot/)" 
58.218.200.199 - - [21/Mar/2019:04:01:50 -0700] "POST /FCKeditor/editor/filemanager/connectors/asp/connector.asp?Command=FileUpload&Type=File&CurrentFolder=%2F HTTP/1.1" 404 295 "http://www.secrepo.com/FCKeditor/editor/filemanager/connectors/asp/connector.asp?Command=FileUpload&Type=File&CurrentFolder=%2F" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2)" 
58.218.200.199 - - [21/Mar/2019:04:01:50 -0700] "POST /FCKeditor/editor/filemanager/connectors/asp/connector.asp?Command=FileUpload&Type=File&CurrentFolder=%2F HTTP/1.1" 404 294 "http://www.secrepo.com/FCKeditor/editor/filemanager/connectors/asp/connector.asp?Command=FileUpload&Type=File&CurrentFolder=%2F" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2)" 
58.218.200.199 - - [21/Mar/2019:04:01:52 -0700] "GET /index.php?m=member&c=index&a=register&siteid=1 HTTP/1.1" 404 294 "http://www.secrepo.com/index.php?m=member&c=index&a=register&siteid=1" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2)" 
58.218.200.199 - - [21/Mar/2019:04:01:52 -0700] "GET /index.php?m=member&c=index&a=register&siteid=1 HTTP/1.1" 404 294 "http://www.secrepo.com/index.php?m=member&c=index&a=register&siteid=1" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2)" 
